"","AddressCodeID","HouseNumber","StreetDorm","City","AddressNote","Latitude","Longitude","address"
"1230",1824,848,"Tappan Ave.","Ann Arbor","",NA,NA,"848 Tappan Ave."
"1231",1826,436,"Third St.","Ann Arbor","",NA,NA,"436 Third St."
"1232",2151,350,"Thompson","Ann Arbor","",NA,NA,"350 Thompson"
"1233",320,536,"Thompson St.","Ann Arbor","",NA,NA,"536 Thompson St."
"1234",1827,236,"Thompson St.","Ann Arbor","",NA,NA,"236 Thompson St."
"1235",1828,307,"Thompson St.","Ann Arbor","",NA,NA,"307 Thompson St."
"1236",1829,320,"Thompson St.","Ann Arbor","",42.278734,-83.74348,"320 Thompson St."
"1237",1830,324,"Thompson St.","Ann Arbor","",42.278649,-83.74348,"324 Thompson St."
"1238",1831,544,"Thompson St.","Ann Arbor","",42.275758,-83.74318,"544 Thompson St."
"1239",1834,1510,"Traver Road","Ann Arbor","",NA,NA,"1510 Traver Road"
"1240",1835,1520,"Traver Road","Ann Arbor","",NA,NA,"1520 Traver Road"
"1241",1836,1529,"Traver Road","Ann Arbor","",NA,NA,"1529 Traver Road"
"1242",2080,603,"Turner Park Court","Ann Arbor","",NA,NA,"603 Turner Park Court"
"1243",1840,NA,"UM Fresh Air Camp","Ann Arbor","",NA,NA,"UM Fresh Air Camp"
"1244",321,1436,"University Terrace","Ann Arbor","",NA,NA,"1436 University Terrace"
"1245",322,1439,"University Terrace","Ann Arbor","",42.268673,-83.73571,"1439 University Terrace"
"1246",323,1441,"University Terrace","Ann Arbor","",NA,NA,"1441 University Terrace"
"1247",324,1444,"University Terrace","Ann Arbor","",NA,NA,"1444 University Terrace"
"1248",325,1446,"University Terrace","Ann Arbor","",NA,NA,"1446 University Terrace"
"1249",326,1447,"University Terrace","Ann Arbor","",NA,NA,"1447 University Terrace"
"1250",327,1448,"University Terrace","Ann Arbor","",NA,NA,"1448 University Terrace"
"1251",328,1454,"University Terrace","Ann Arbor","",NA,NA,"1454 University Terrace"
"1252",329,1458,"University Terrace","Ann Arbor","",NA,NA,"1458 University Terrace"
"1253",330,1462,"University Terrace","Ann Arbor","",NA,NA,"1462 University Terrace"
"1254",331,1468,"University Terrace","Ann Arbor","",42.275081,-83.72953,"1468 University Terrace"
"1255",1845,NA,"University Terrace","Ann Arbor","",42.28174,-83.72799,"University Terrace"
"1256",1848,1119,"University Terrace","Ann Arbor","",NA,NA,"1119 University Terrace"
"1257",1849,1427,"University Terrace","Ann Arbor","",NA,NA,"1427 University Terrace"
"1258",1850,1429,"University Terrace","Ann Arbor","",NA,NA,"1429 University Terrace"
"1259",1851,1431,"University Terrace","Ann Arbor","",NA,NA,"1431 University Terrace"
"1260",1852,1438,"University Terrace","Ann Arbor","",NA,NA,"1438 University Terrace"
"1261",1853,1443,"University Terrace","Ann Arbor","",NA,NA,"1443 University Terrace"
"1262",1854,1449,"University Terrace","Ann Arbor","",42.275075,-83.72999,"1449 University Terrace"
"1263",1855,1452,"University Terrace","Ann Arbor","",NA,NA,"1452 University Terrace"
"1264",1856,1456,"University Terrace","Ann Arbor","",NA,NA,"1456 University Terrace"
"1265",1857,1459,"University Terrace","Ann Arbor","",NA,NA,"1459 University Terrace"
"1266",1858,1460,"University Terrace","Ann Arbor","",NA,NA,"1460 University Terrace"
"1267",1859,1464,"University Terrace","Ann Arbor","",NA,NA,"1464 University Terrace"
"1268",1860,1465,"University Terrace","Ann Arbor","",NA,NA,"1465 University Terrace"
"1269",1861,1467,"University Terrace","Ann Arbor","",NA,NA,"1467 University Terrace"
"1270",1862,1960,"University Terrace","Ann Arbor","",NA,NA,"1960 University Terrace"
"1271",1863,1962,"University Terrace","Ann Arbor","",NA,NA,"1962 University Terrace"
"1272",2066,1437,"University Terrace","Ann Arbor","",NA,NA,"1437 University Terrace"
"1273",1846,1433,"University Terrace ","Ann Arbor","",NA,NA,"1433 University Terrace "
"1274",334,NA,"University Towers","Ann Arbor","",42.275458,-83.73327,"University Towers"
"1275",1865,535,"University Towers","Ann Arbor","",NA,NA,"535 University Towers"
"1276",1866,NA,"UofM Hospital","Ann Arbor","",NA,NA,"UofM Hospital"
"1277",1870,NA,"Vaughan House","Ann Arbor","",NA,NA,"Vaughan House"
"1278",1872,1015,"Vaughn St.","Ann Arbor","",NA,NA,"1015 Vaughn St."
"1279",1873,1026,"Vaughn St.","Ann Arbor","",NA,NA,"1026 Vaughn St."
"1280",2148,1021,"Vaughn St.","Ann Arbor","",NA,NA,"1021 Vaughn St."
"1281",1871,414,"Vaughn St.","Ann Arbor","check",NA,NA,"414 Vaughn St."
"1282",797,1029,"Vaughn St. ","Ann Arbor","",NA,NA,"1029 Vaughn St. "
"1283",1874,417,"Ventura Ct.","Ann Arbor","",NA,NA,"417 Ventura Ct."
"1284",1875,1805,"Village Green Lane","Ann Arbor","",42.277981,-83.67156,"1805 Village Green Lane"
"1285",1876,1815,"Village Green Lane","Ann Arbor","",NA,NA,"1815 Village Green Lane"
"1286",1877,1895,"Village Green Lane","Ann Arbor","",NA,NA,"1895 Village Green Lane"
"1287",1878,2009,"Vinewood Blvd.","Ann Arbor","",NA,NA,"2009 Vinewood Blvd."
"1288",1880,3812,"Virginia Park","Ann Arbor","",NA,NA,"3812 Virginia Park"
"1289",336,1320,"Volland St.","Ann Arbor","",42.278197,-83.73263,"1320 Volland St."
"1290",337,1324,"Volland St.","Ann Arbor","",42.277736,-83.73241,"1324 Volland St."
"1291",338,1340,"Volland St.","Ann Arbor","",42.278673,-83.73144,"1340 Volland St."
"1292",339,3,"Volland St.","Ann Arbor","",42.278236,-83.73275,"3 Volland St."
"1293",1881,1322,"Volland St.","Ann Arbor","",NA,NA,"1322 Volland St."
"1294",1888,125,"W. Hoover St.","Ann Arbor","",NA,NA,"125 W. Hoover St."
"1295",340,1117,"W. Huron St.","Ann Arbor","",NA,NA,"1117 W. Huron St."
"1296",1889,810,"W. Huron St.","Ann Arbor","",NA,NA,"810 W. Huron St."
"1297",1890,2181,"W. Joy Road","Ann Arbor","",NA,NA,"2181 W. Joy Road"
"1298",341,210,"W. Kingsley St.","Ann Arbor","",NA,NA,"210 W. Kingsley St."
"1299",1891,219,"W. Kingsley St.","Ann Arbor","",NA,NA,"219 W. Kingsley St."
"1300",1892,804,"W. Liberty St.","Ann Arbor","",NA,NA,"804 W. Liberty St."
"1301",1387,206,"W. Madison St.","Ann Arbor","",NA,NA,"206 W. Madison St."
"1302",342,6450,"W. Michigan Ave.","Ann Arbor","",NA,NA,"6450 W. Michigan Ave."
"1303",1893,224,"W. Summit St.","Ann Arbor","",NA,NA,"224 W. Summit St."
"1304",2135,204,"W. Summit St.","Ann Arbor","",NA,NA,"204 W. Summit St."
"1305",1894,817,"W. Summitt St.","Ann Arbor","",NA,NA,"817 W. Summitt St."
"1306",1895,829,"W. Washington","Ann Arbor","",NA,NA,"829 W. Washington"
"1307",1907,519,"W. Washington","Ann Arbor","",NA,NA,"519 W. Washington"
"1308",344,917,"Wall St.","Ann Arbor","",NA,NA,"917 Wall St."
"1309",1897,1000,"Wall St.","Ann Arbor","",NA,NA,"1000 Wall St."
"1310",1898,1025,"Wall St.","Ann Arbor","",42.288186,-83.73544,"1025 Wall St."
"1311",1899,2015,"Wall St.","Ann Arbor","",NA,NA,"2015 Wall St."
"1312",1900,41,"Wall St.","Ann Arbor","",42.288269,-83.73617,"41 Wall St."
"1313",2037,1055,"Wall St.","Ann Arbor","",42.287862,-83.73436,"1055 Wall St."
"1314",2097,1044,"Wall St.","Ann Arbor","",NA,NA,"1044 Wall St."
"1315",2098,915,"Wall St.","Ann Arbor","",NA,NA,"915 Wall St."
"1316",2099,930,"Wall St.","Ann Arbor","",NA,NA,"930 Wall St."
"1317",343,1050,"Wall St.","Ann Arbor","Bret and Bessie Miller 1938-",42.287833,-83.73512,"1050 Wall St."
"1318",345,525,"Walnut St.","Ann Arbor","",NA,NA,"525 Walnut St."
"1319",346,1402,"Washington Heights","Ann Arbor","",NA,NA,"1402 Washington Heights"
"1320",1903,1430,"Washington Heights","Ann Arbor","",NA,NA,"1430 Washington Heights"
"1321",1904,1434,"Washington Heights","Ann Arbor","",NA,NA,"1434 Washington Heights"
"1322",1905,1438,"Washington Heights","Ann Arbor","",NA,NA,"1438 Washington Heights"
"1323",489,NA,"Washtenaw and corner of Hill","Ann Arbor","Phi Kappa Psi House ",NA,NA,"Washtenaw and corner of Hill"
"1324",347,1224,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1224 Washtenaw Ave."
"1325",348,1309,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1309 Washtenaw Ave."
"1326",349,1317,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1317 Washtenaw Ave."
"1327",350,1328,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1328 Washtenaw Ave."
"1328",351,1331,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1331 Washtenaw Ave."
"1329",352,1338,"Washtenaw Ave.","Ann Arbor","",42.27537,-83.73215,"1338 Washtenaw Ave."
"1330",353,1351,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1351 Washtenaw Ave."
"1331",354,1408,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1408 Washtenaw Ave."
"1332",355,1443,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1443 Washtenaw Ave."
"1333",356,1503,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1503 Washtenaw Ave."
"1334",357,1523,"Washtenaw Ave.","Ann Arbor","",42.273614,-83.72955,"1523 Washtenaw Ave."
"1335",358,2107,"Washtenaw Ave.","Ann Arbor","",42.26734,-83.72155,"2107 Washtenaw Ave."
"1336",359,4768,"Washtenaw Ave.","Ann Arbor","",NA,NA,"4768 Washtenaw Ave."
"1337",1911,1243,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1243 Washtenaw Ave."
"1338",1912,1325,"Washtenaw Ave.","Ann Arbor","",42.276367,-83.73194,"1325 Washtenaw Ave."
"1339",1913,1333,"Washtenaw Ave.","Ann Arbor","",42.274256,-83.73037,"1333 Washtenaw Ave."
"1340",1914,1507,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1507 Washtenaw Ave."
"1341",1915,1511,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1511 Washtenaw Ave."
"1342",1916,1530,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1530 Washtenaw Ave."
"1343",1917,1550,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1550 Washtenaw Ave."
"1344",1918,1705,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1705 Washtenaw Ave."
"1345",1919,1735,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1735 Washtenaw Ave."
"1346",1920,1811,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1811 Washtenaw Ave."
"1347",1921,1924,"Washtenaw Ave.","Ann Arbor","",NA,NA,"1924 Washtenaw Ave."
"1348",1922,2006,"Washtenaw Ave.","Ann Arbor","",NA,NA,"2006 Washtenaw Ave."
"1349",1923,2014,"Washtenaw Ave.","Ann Arbor","",NA,NA,"2014 Washtenaw Ave."
"1350",1924,210,"Washtenaw Ave.","Ann Arbor","",NA,NA,"210 Washtenaw Ave."
"1351",1926,413,"Washtenaw Ave.","Ann Arbor","",NA,NA,"413 Washtenaw Ave."
"1352",1927,4760,"Washtenaw Ave.","Ann Arbor","",NA,NA,"4760 Washtenaw Ave."
"1353",1928,4782,"Washtenaw Ave.","Ann Arbor","",NA,NA,"4782 Washtenaw Ave."
"1354",1929,4820,"Washtenaw Ave.","Ann Arbor","",NA,NA,"4820 Washtenaw Ave."
"1355",1930,4844,"Washtenaw Ave.","Ann Arbor","",NA,NA,"4844 Washtenaw Ave."
"1356",1896,1219,"Washtenaw Ave.","Ann Arbor","(Alumnae House)",NA,NA,"1219 Washtenaw Ave."
"1357",1908,1224,"Washtenaw Ave. ","Ann Arbor","",NA,NA,"1224 Washtenaw Ave. "
"1358",2242,1306,"Washtenaw Terrace","Ann Arbor","",NA,NA,"1306 Washtenaw Terrace"
"1359",1931,3260,"Waverly Road","Ann Arbor","",NA,NA,"3260 Waverly Road"
"1360",1934,1319,"Wells St.","Ann Arbor","",42.267213,-83.73213,"1319 Wells St."
"1361",360,605,"West Hoover St.","Ann Arbor","",NA,NA,"605 West Hoover St."
"1362",1940,1117,"West Huron St.","Ann Arbor","",NA,NA,"1117 West Huron St."
"1363",1941,507,"West Huron St.","Ann Arbor","",NA,NA,"507 West Huron St."
"1364",14,NA,"West Quad","Ann Arbor","dorm",42.275031,-83.74258,"West Quad"
"1365",14.1,NA,"West Quad - Adams","Ann Arbor","dorm",NA,NA,"West Quad - Adams"
"1366",14.2,NA,"West Quad - Allen Rumsey","Ann Arbor","Dorm",42.31486,-83.69968,"West Quad - Allen Rumsey"
"1367",14.3,NA,"West Quad - Chicago","Ann Arbor","dorm",NA,NA,"West Quad - Chicago"
"1368",14.4,NA,"West Quad - Lloyd","Ann Arbor","dorm",NA,NA,"West Quad - Lloyd"
"1369",14.5,NA,"West Quad - Michigan","Ann Arbor","dorm",NA,NA,"West Quad - Michigan"
"1370",14.6,NA,"West Quad - Wenley","Ann Arbor","dorm",NA,NA,"West Quad - Wenley"
"1371",14.7,NA,"West Quad - Williams","Ann Arbor","dorm",NA,NA,"West Quad - Williams"
"1372",14.8,NA,"West Quad - Winchell","Ann Arbor","dorm",NA,NA,"West Quad - Winchell"
"1373",1944,1810,"West St.adium Blvd.","Ann Arbor","",NA,NA,"1810 West St.adium Blvd."
"1374",1943,1320,"West Stadium Blvd.","Ann Arbor","",NA,NA,"1320 West Stadium Blvd."
"1375",1945,114,"West Summit St.","Ann Arbor","",NA,NA,"114 West Summit St."
"1376",1946,204,"West Summit St.","Ann Arbor","",NA,NA,"204 West Summit St."
"1377",363,1020,"Westaire Way","Ann Arbor","",NA,NA,"1020 Westaire Way"
"1378",1947,720,"Whaley Ct.","Ann Arbor","",NA,NA,"720 Whaley Ct."
"1379",1948,1237,"White St.","Ann Arbor","",42.266292,-83.73905,"1237 White St."
"1380",1949,1507,"White St.","Ann Arbor","",NA,NA,"1507 White St."
"1381",1951,6317,"Whitmore Lake Road","Ann Arbor","",NA,NA,"6317 Whitmore Lake Road"
"1382",364,849,"Wickfield Court","Ann Arbor","",NA,NA,"849 Wickfield Court"
"1383",1953,214,"Wildwood Ave.","Ann Arbor","",NA,NA,"214 Wildwood Ave."
"1384",365,1211,"Willard St.","Ann Arbor","",42.273769,-83.7343,"1211 Willard St."
"1385",1954,1212,"Willard St.","Ann Arbor","",NA,NA,"1212 Willard St."
"1386",1955,48,"William St.","Ann Arbor","",NA,NA,"48 William St."
"1387",1956,318,"William St.","Ann Arbor","",NA,NA,"318 William St."
"1388",1957,403,"William St.","Ann Arbor","",NA,NA,"403 William St."
"1389",1958,44,"William St.","Ann Arbor","",42.277964,-83.74895,"44 William St."
"1390",1959,511,"William St.","Ann Arbor","",NA,NA,"511 William St."
"1391",2048,600,"William St.","Ann Arbor","",NA,NA,"600 William St."
"1392",2101,519,"William St.","Ann Arbor","",NA,NA,"519 William St."
"1393",1960,3146,"Williamsburg Rd.","Ann Arbor","",NA,NA,"3146 Williamsburg Rd."
"1394",1961,3321,"Williamsburg Rd.","Ann Arbor","",NA,NA,"3321 Williamsburg Rd."
"1395",1962,3336,"Williamsburg Rd.","Ann Arbor","",NA,NA,"3336 Williamsburg Rd."
"1396",1963,3347,"Williamsburg Rd.","Ann Arbor","",NA,NA,"3347 Williamsburg Rd."
"1397",367,1311,"Wilmot St.","Ann Arbor","",NA,NA,"1311 Wilmot St."
"1398",368,1321,"Wilmot St.","Ann Arbor","",NA,NA,"1321 Wilmot St."
"1399",1964,1348,"Wilmot St.","Ann Arbor","",NA,NA,"1348 Wilmot St."
"1400",2153,3113,"Wolverine Drive","Ann Arbor","",NA,NA,"3113 Wolverine Drive"
"1401",1966,NA,"Women's League Temporary Dorm","Ann Arbor","",NA,NA,"Women's League Temporary Dorm"
"1402",369,3010,"Woodland Hills Dr.","Ann Arbor","",NA,NA,"3010 Woodland Hills Dr."
"1403",370,3037,"Woodland Hills Dr.","Ann Arbor","",NA,NA,"3037 Woodland Hills Dr."
"1404",1968,3017,"Woodland Hills Dr.","Ann Arbor","",NA,NA,"3017 Woodland Hills Dr."
"1405",1969,3027,"Woodland Hills Dr.","Ann Arbor","",NA,NA,"3027 Woodland Hills Dr."
"1406",1970,3024,"Woodland Hills Dr.","Ann Arbor","",NA,NA,"3024 Woodland Hills Dr."
"1407",371,1008,"Woodlawn Ave.","Ann Arbor","",42.264923,-83.73507,"1008 Woodlawn Ave."
"1408",372,1014,"Woodlawn Ave.","Ann Arbor","",42.264928,-83.73491,"1014 Woodlawn Ave."
"1409",373,910,"Woodlawn Ave.","Ann Arbor","",NA,NA,"910 Woodlawn Ave."
"1410",374,921,"Woodlawn Ave.","Ann Arbor","",42.265338,-83.73686,"921 Woodlawn Ave."
"1411",375,922,"Woodlawn Ave.","Ann Arbor","",42.264862,-83.73684,"922 Woodlawn Ave."
"1412",592,944,"Woodlawn Ave.","Ann Arbor","",42.264893,-83.73596,"944 Woodlawn Ave."
"1413",596,945,"Woodlawn Ave.","Ann Arbor","",42.265368,-83.73598,"945 Woodlawn Ave."
"1414",609,947,"Woodlawn Ave.","Ann Arbor","",42.265372,-83.73583,"947 Woodlawn Ave."
"1415",611,933,"Woodlawn Ave.","Ann Arbor","",42.265363,-83.73612,"933 Woodlawn Ave."
"1416",645,929,"Woodlawn Ave.","Ann Arbor","",42.265358,-83.73627,"929 Woodlawn Ave."
"1417",663,934,"Woodlawn Ave.","Ann Arbor","",42.264881,-83.73625,"934 Woodlawn Ave."
"1418",707,930,"Woodlawn Ave.","Ann Arbor","",42.264877,-83.7364,"930 Woodlawn Ave."
"1419",782,923,"Woodlawn Ave.","Ann Arbor","",42.265343,-83.73671,"923 Woodlawn Ave."
"1420",783,942,"Woodlawn Ave.","Ann Arbor","",42.264886,-83.73612,"942 Woodlawn Ave."
"1421",1972,1006,"Woodlawn Ave.","Ann Arbor","",NA,NA,"1006 Woodlawn Ave."
"1422",1973,909,"Woodlawn Ave.","Ann Arbor","",42.265314,-83.73762,"909 Woodlawn Ave."
"1423",1974,915,"Woodlawn Ave.","Ann Arbor","",42.265325,-83.73729,"915 Woodlawn Ave."
"1424",1975,918,"Woodlawn Ave.","Ann Arbor","",NA,NA,"918 Woodlawn Ave."
"1425",1976,919,"Woodlawn Ave.","Ann Arbor","",NA,NA,"919 Woodlawn Ave."
"1426",1977,927,"Woodlawn Ave.","Ann Arbor","",NA,NA,"927 Woodlawn Ave."
"1427",1978,948,"Woodlawn Ave.","Ann Arbor","",NA,NA,"948 Woodlawn Ave."
"1428",2139,1004,"Woodlawn Ave.","Ann Arbor","",NA,NA,"1004 Woodlawn Ave."
"1429",2169,900,"Woodlawn Ave.","Ann Arbor","",NA,NA,"900 Woodlawn Ave."
"1430",784,2324,"Woodridge Way-TA","Ann Arbor","",NA,NA,"2324 Woodridge Way-TA"
"1431",1983,NA,"YWCA","Ann Arbor","",NA,NA,"YWCA"
"1432",2190,4621,"Artley","Belleville","",NA,NA,"4621 Artley"
"1433",1093,4886,"Denton Road","Belleville","",NA,NA,"4886 Denton Road"
"1434",1461,22400,"Morley","Dearborn","",NA,NA,"22400 Morley"
"1435",545,NA,"","Detroit","",NA,NA,""
"1436",2237,4581,"","Detroit","",NA,NA,"4581"
"1437",31,4063,"23rd St.","Detroit","",NA,NA,"4063 23rd St."
"1438",2013,5053,"23rd St.","Detroit","",NA,NA,"5053 23rd St."
"1439",2231,135,"Adams","Detroit","",NA,NA,"135 Adams"
"1440",505,135,"Adams St.","Detroit","",42.271894,-83.74771,"135 Adams St."
"1441",37,15510,"Alden St.","Detroit","",NA,NA,"15510 Alden St."
"1442",2210,514,"Alger St.","Detroit","",NA,NA,"514 Alger St."
"1443",2116,822,"American St.","Detroit","",NA,NA,"822 American St."
"1444",46,2541,"Annabelle St.","Detroit","",NA,NA,"2541 Annabelle St."
"1445",48,20205,"Appoline St.","Detroit","",NA,NA,"20205 Appoline St."
"1446",52,14820,"Ardmore St.","Detroit","",NA,NA,"14820 Ardmore St."
"1447",65,2518,"Atkinson St.","Detroit","",NA,NA,"2518 Atkinson St."
"1448",2238,1231,"Baldwin Ave.","Detroit","",NA,NA,"1231 Baldwin Ave."
"1449",2176,821,"Baylis St.","Detroit","",NA,NA,"821 Baylis St."
"1450",2212,2614,"Beaubien","Detroit","",NA,NA,"2614 Beaubien"
"1451",2219,6122,"Beechwood","Detroit","",NA,NA,"6122 Beechwood"
"1452",95,18428,"Binder","Detroit","",NA,NA,"18428 Binder"
"1453",2180,13500,"Birwood St.","Detroit","",NA,NA,"13500 Birwood St."
"1454",106,2691,"Boston St.","Detroit","",NA,NA,"2691 Boston St."
"1455",2222,7441,"Brush","Detroit","",NA,NA,"7441 Brush"
"1456",130,7062,"Burnette St.","Detroit","",NA,NA,"7062 Burnette St."
"1457",131,8032,"Burnette St.","Detroit","",NA,NA,"8032 Burnette St."
"1458",135,111,"Cadillac Sq. ","Detroit","",NA,NA,"111 Cadillac Sq. "
"1459",1032,8166,"Chalfonte St.","Detroit","",NA,NA,"8166 Chalfonte St."
"1460",1985,2700,"Chicago Blvd","Detroit","",NA,NA,"2700 Chicago Blvd"
"1461",1053,1428,"Clairmont St.","Detroit","",NA,NA,"1428 Clairmont St."
"1462",2221,6004,"Colfax","Detroit","",NA,NA,"6004 Colfax"
"1463",1055,2680,"Collingwood St.","Detroit","",NA,NA,"2680 Collingwood St."
"1464",1069,2672,"Cortland St.","Detroit","",NA,NA,"2672 Cortland St."
"1465",1089,2438,"Dearing St.","Detroit","",NA,NA,"2438 Dearing St."
"1466",1103,8745,"Dumbarton Rd","Detroit","",NA,NA,"8745 Dumbarton Rd"
"1467",168,635,"E. Elizabeth St.","Detroit","",NA,NA,"635 E. Elizabeth St."
"1468",2208,214,"E. Hancock St.","Detroit","",NA,NA,"214 E. Hancock St."
"1469",2118,620,"E. Philadelphia St.","Detroit","",NA,NA,"620 E. Philadelphia St."
"1470",2119,635,"Elizabeth St.","Detroit","",NA,NA,"635 Elizabeth St."
"1471",1145,7777,"Epworth St.","Detroit","",NA,NA,"7777 Epworth St."
"1472",2209,587,"Farnsworth St","Detroit","",NA,NA,"587 Farnsworth St"
"1473",2117,60,"Farnsworth St.","Detroit","",NA,NA,"60 Farnsworth St."
"1474",1183,3230,"Fullerton Ave.","Detroit","",NA,NA,"3230 Fullerton Ave."
"1475",1185,3088,"Garland","Detroit","",NA,NA,"3088 Garland"
"1476",1204,2225,"Gladstone St.","Detroit","",NA,NA,"2225 Gladstone St."
"1477",1211,3225,"Glendale Ave.","Detroit","",NA,NA,"3225 Glendale Ave."
"1478",1212,2034,"Glyn Ct.","Detroit","",NA,NA,"2034 Glyn Ct."
"1479",2220,8721,"Greeley Ave","Detroit","",NA,NA,"8721 Greeley Ave"
"1480",1284,669,"Horton St.","Detroit","",NA,NA,"669 Horton St."
"1481",1301,9501,"Iris St.","Detroit","",NA,NA,"9501 Iris St."
"1482",2217,6169,"Iroquois ","Detroit","",NA,NA,"6169 Iroquois "
"1483",2028,209,"Josephine St.","Detroit","",NA,NA,"209 Josephine St."
"1484",1327,3011,"Kendall St.","Detroit","",NA,NA,"3011 Kendall St."
"1485",1328,3768,"Kendall St.","Detroit","",NA,NA,"3768 Kendall St."
"1486",1346,15614,"LaSalle Blvd","Detroit","",NA,NA,"15614 LaSalle Blvd"
"1487",1352,16121,"Lawton St.","Detroit","",NA,NA,"16121 Lawton St."
"1488",2228,237,"Leicester","Detroit","",NA,NA,"237 Leicester"
"1489",1378,2030,"Leona Dr.","Detroit","",NA,NA,"2030 Leona Dr."
"1490",1356,2653,"Leslie St. ","Detroit","",NA,NA,"2653 Leslie St. "
"1491",2154,15622,"Log Cabin St.","Detroit","",NA,NA,"15622  Log Cabin St."
"1492",1379,1472,"Longfellow St.","Detroit","",NA,NA,"1472 Longfellow St."
"1493",2240,1414,"Longfellow St.","Detroit","",NA,NA,"1414 Longfellow St."
"1494",1382,2929,"Lothrop St.","Detroit","",NA,NA,"2929 Lothrop St."
"1495",1383,628,"MacDougall St.","Detroit","",NA,NA,"628 MacDougall St."
"1496",1431,14710,"Mendota St.","Detroit","",NA,NA,"14710 Mendota St."
"1497",2160,2300,"N. LaSalle Gardens","Detroit","",NA,NA,"2300 N. LaSalle Gardens"
"1498",1523,8957,"N. Martindale St.","Detroit","",NA,NA,"8957 N. Martindale St."
"1499",1558,15561,"Norman St.","Detroit","",NA,NA,"15561 Norman St."
"1500",1559,16500,"Normandy St.","Detroit","",NA,NA,"16500 Normandy St."
"1501",1571,3231,"Oakman Blvd.","Detroit","",NA,NA,"3231 Oakman Blvd."
"1502",1570,2675,"Oakman Ct.","Detroit","",NA,NA,"2675 Oakman Ct."
"1503",1580,57,"Orchestra Place","Detroit","",NA,NA,"57 Orchestra Place"
"1504",1581,5572,"Oregon St.","Detroit","",NA,NA,"5572 Oregon St."
"1505",1595,4500,"Pacific St.","Detroit","",NA,NA,"4500 Pacific St."
"1506",2162,4382,"Pacific St.","Detroit","",NA,NA,"4382 Pacific St."
"1507",1617,16597,"Parkside St.","Detroit","",NA,NA,"16597 Parkside St."
"1508",1620,4088,"Pasadena St.","Detroit","",NA,NA,"4088 Pasadena St."
"1509",1635,18659,"Pennington Dr.","Detroit","",NA,NA,"18659 Pennington Dr."
"1510",1636,16146,"Petoskey Ave.","Detroit","",NA,NA,"16146 Petoskey Ave."
"1511",1640,20435,"Picadilly Road","Detroit","",NA,NA,"20435 Picadilly Road"
"1512",1642,17500,"Pinehurst St.","Detroit","",NA,NA,"17500 Pinehurst St."
"1513",1643,3408,"Piquette Ave.","Detroit","",NA,NA,"3408 Piquette Ave."
"1514",1657,5075,"Ridgewood St.","Detroit","",NA,NA,"5075 Ridgewood St."
"1515",1658,19222,"Riopelle St.","Detroit","",NA,NA,"19222 Riopelle St."
"1516",1659,3000,"Rochester St.","Detroit","",NA,NA,"3000 Rochester St."
"1517",1759,18123,"Santa Barbara Dr.","Detroit","",NA,NA,"18123 Santa Barbara Dr."
"1518",1760,18687,"Santa Barbara Dr.","Detroit","",NA,NA,"18687 Santa Barbara Dr."
"1519",1764,5002,"Scotten Ave.","Detroit","",NA,NA,"5002 Scotten Ave."
"1520",1765,6097,"Scotten Ave.","Detroit","",NA,NA,"6097 Scotten Ave."
"1521",1782,18421,"Scotten Ave.","Detroit","",NA,NA,"18421 Scotten Ave."
"1522",2012,4574,"Seebaldt St.","Detroit","",NA,NA,"4574 Seebaldt St."
"1523",1768,1196,"Selden St.","Detroit","",NA,NA,"1196 Selden St."
"1524",1769,1600,"Seward Ave.","Detroit","",NA,NA,"1600 Seward Ave."
"1525",1781,10421,"Sorrento  St.","Detroit","",NA,NA,"10421 Sorrento  St."
"1526",1798,15400,"Steel St.","Detroit","",NA,NA,"15400 Steel St."
"1527",1801,13587,"Stoepel St.","Detroit","",NA,NA,"13587 Stoepel St."
"1528",1802,13588,"Stoepel St.","Detroit","",NA,NA,"13588 Stoepel St."
"1529",1803,16803,"Stoepel St.","Detroit","",NA,NA,"16803 Stoepel St."
"1530",1809,14600,"Strathmore St.","Detroit","",NA,NA,"14600 Strathmore St."
"1531",1814,18852,"Sunset St.","Detroit","",NA,NA,"18852 Sunset St."
"1532",2156,9151,"Sussex St.","Detroit","",NA,NA,"9151  Sussex St."
"1533",1984,827,"Taylor St. ","Detroit","",NA,NA,"827 Taylor St. "
"1534",1825,4400,"Ternes St.","Detroit","",NA,NA,"4400 Ternes St."
"1535",1833,4498,"Townsend St.","Detroit","",NA,NA,"4498 Townsend St."
